zip_code,2011_MHI,2012_MHI,2013_MHI,2014_MHI,2015_MHI,2016_MHI,2017_MHI,2018_MHI,2019_MHI
71935,21522,35326,27639,23958,29063,32717,27981,28917,35288
71937,37179,35000,32188,31027,34176,33108,33056,37194,36563
71940,40240,36979,31007,31435,30614,30324,29250,34397,42188
71941,41336,42444,44745,45455,42824,45795,42780,42778,50556
71943,29821,29430,30597,31368,32481,31987,31794,32202,30298
71944,39464,36786,37375,39667,40474,35000,33304,32063,34125
71945,38929,35682,26211,27750,23203,22566,26581,36420,31250
71949,34250,43463,43492,36829,39511,38587,31680,38373,41250
71950,35052,33438,30125,30843,30719,29695,32083,43500,43026
71952,23450,23594,30313,63750,90655,90688,93333,-666666666,-666666666
71953,31486,33103,33139,34220,34190,33774,34803,37822,38874
71956,26175,26230,29583,31344,26935,30793,31705,31250,31346
71957,40375,36997,35445,36635,35698,39174,39832,42399,41313
71958,36354,39063,38625,33929,33750,33897,36667,36317,36250
71959,27821,30714,30443,30087,31063,34044,29375,39712,37446
71960,31715,30057,28750,29602,28438,32240,28563,29167,29615
71961,33900,29476,29779,31960,32378,32379,33021,42500,39191
71962,42727,32083,33430,32017,32238,30833,34038,37557,44375
71964,49167,47289,39632,36815,43690,43207,51286,58558,55426
71965,8516,15054,17330,25500,,-666666666,43500,-666666666,25694
71968,41835,48242,49607,49969,55261,60750,55525,64857,64837
71969,38523,46522,50069,50833,49688,50313,-666666666,-666666666,34511
71970,39453,38105,29261,26189,30000,33750,33646,38214,42617
71971,43125,42250,43750,19531,33229,26447,34018,37361,48113
71972,21118,20368,10000,30625,,-666666666,55724,57667,59167
71973,35795,32625,29397,27266,28125,28276,26875,35096,36786
71998,2499,2499,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
71999,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
72001,24258,24444,35250,35486,36042,37361,38080,32500,27067
72002,50461,54468,56133,55999,54901,56588,56367,59485,62777
72003,44271,59583,55132,63646,57019,55278,50833,53625,39286
72004,30586,30111,31406,31020,34875,31842,30772,29688,30195
72005,14271,21250,30521,16250,20000,24500,25250,22708,26806
72006,23750,21695,22364,23561,31250,30933,29432,29554,28261
72007,50156,50391,53125,60863,62030,63882,66473,64192,64812
72010,36661,37509,38563,37144,38103,36645,35570,36097,35269
72011,54714,54015,54180,53487,55436,53684,55769,57014,54808
72012,47013,42252,42005,41892,44236,47684,55960,57696,51970
72013,25592,30500,32051,33566,41321,43176,41604,42946,43140
72014,23125,19712,22386,33750,22083,-666666666,-666666666,-666666666,-666666666
72015,44127,45493,45978,47058,46565,51654,51517,54706,57159
72016,50486,50190,48294,45284,44803,47857,46563,49599,53000
72017,25536,34107,32500,33644,34125,34280,33359,28438,26190
72019,64851,67112,68093,70422,70204,69930,67325,70635,75714
72020,34779,34571,39309,36571,39185,35872,37012,34788,36578
72021,26943,25380,25521,27222,27827,33793,31926,31523,37361
72022,59031,60620,61000,62242,59643,62222,64219,64699,65719
72023,56669,57408,58802,58556,58201,59455,59230,60807,62730
72024,47386,49861,47039,51514,51528,55000,52770,57134,51250
72025,24904,34583,34167,40926,43750,45435,50750,54076,56250
72026,59250,52422,51806,55000,28750,-666666666,17500,35893,51513
72027,45964,50500,48325,48095,37750,48618,52692,54000,54844
72029,26250,26464,25848,25868,23977,25111,27538,31384,26406
72030,53092,55481,53750,39545,38750,27014,28512,27000,29844
72031,32201,34707,32921,31890,32417,34784,35112,38934,36786
72032,44370,46039,46024,45723,45840,46402,44686,45234,46004
72034,50213,50985,52556,52967,53642,51435,50282,52581,52400
72035,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
72036,14659,19231,22361,20197,20167,23036,20000,18224,19188
72037,47500,33750,33750,31875,,-666666666,-666666666,-666666666,83194
72038,9519,9635,9464,90500,,92083,-666666666,145625,-666666666
72039,31280,32905,33857,34922,35231,40104,39286,47045,52308
72040,37344,33542,29044,31860,30911,32220,40910,41806,43511
72041,27460,29225,33698,36090,35379,37200,44239,32269,31190
72042,33909,36490,35270,31673,33951,34435,31930,33906,39190
72044,66324,69038,62750,58977,47443,45924,45588,51042,50733
72045,44732,58424,45966,50833,53359,44135,51250,50597,58750
72046,31661,33378,34375,34918,37226,37479,41276,39531,42283
72047,47132,48026,49375,49392,51607,49219,45966,48947,47768
72048,53250,51250,48958,48125,48250,48750,-666666666,-666666666,-666666666
72051,20568,14517,14744,30917,37037,37796,40074,40574,41338
72055,42727,36989,37500,40938,37697,39153,44750,48125,45990
72057,53650,55189,55313,39737,50164,52629,59167,41148,54474
72058,52150,53355,56964,57861,55247,54696,51708,55019,57591
72059,9792,57596,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
72060,20511,21483,21107,23281,24306,37176,37452,38345,41875
72061,44286,78889,82188,87031,82143,-666666666,155625,107143,68403
72063,32989,34054,40052,45227,44766,45234,45125,40274,41413
72064,37993,38494,40081,42143,41028,39750,42109,44872,46500
72065,48281,47623,52159,51703,51509,55044,56250,59185,62944
72067,35547,38500,38068,36406,39011,34467,35938,37835,38418
72068,45109,30417,31250,29722,48125,40893,28000,42188,-666666666
72069,30365,29671,32778,35195,33828,38547,36477,41739,51307
72070,39459,39333,40647,39120,39298,39167,39531,33295,48462
72072,36635,36324,36842,38029,41181,47500,44423,52857,52629
72073,34375,33600,35263,34965,38447,40179,51827,54038,57794
72074,21667,34583,26250,13250,,26500,15938,25156,31875
72076,43521,42141,42377,41832,42089,43416,45770,47245,48033
72079,36618,34329,34375,35221,36979,29798,36450,42917,62625
72080,26625,40486,42987,42722,43125,37000,26949,28906,-666666666
72081,34652,36114,40884,45012,42335,41444,41862,41302,44155
72082,24890,26118,30060,30429,31121,32778,26333,24284,26128
72083,58333,56250,47500,42875,41389,40000,32917,29118,30750
72084,36894,36806,38707,37348,36576,41667,43409,43920,51613
72085,41250,45938,41875,31500,41875,30875,20625,25000,36875
72086,46066,50632,50847,50760,51283,53675,53125,52191,55411
72087,51400,51635,56042,59917,57529,62829,66412,64286,63225
72088,33892,33586,30697,31903,35064,35926,35466,39073,39534
72099,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
72101,34301,33200,31746,31196,29936,32140,40190,46736,45667
72102,27898,37807,47188,49703,54069,53140,51325,51818,53333
72103,49200,47850,45841,47032,45557,45037,45960,51705,48688
72104,37615,39674,39351,39626,37226,38975,39577,41208,42460
72106,42477,41607,41669,41491,42243,44593,56056,56131,59085
72107,26667,32222,41875,40000,44167,54375,48750,44375,53750
72108,2499,4821,53500,56136,55962,56042,-666666666,-666666666,-666666666
72110,31507,30408,32335,34048,33652,33008,37808,39716,40333
72111,56917,53250,52250,54444,51912,53438,57228,66424,64896
72112,31424,31050,26983,29617,27286,26706,29180,29616,31093
72113,73299,71012,66266,63696,60558,59099,54943,58456,61898
72114,18508,19088,19123,19644,17496,16662,19043,20274,20008
72116,61228,61833,62717,61854,59544,59622,61457,62030,63216
72117,33387,34042,34813,37456,35718,36808,38253,37104,35809
72118,39018,40107,40330,41152,41722,42909,43679,45730,44928
72119,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
72120,58182,57720,58821,60754,60437,61736,63575,63482,65516
72121,42952,41513,39395,35915,35317,36778,38687,40049,42540
72122,46169,53864,64583,51333,51058,53333,52955,60795,67188
72123,31328,30179,30000,31528,31125,26250,26964,30625,24896
72125,58229,50938,45125,45000,44625,42083,42250,36094,36920
72126,37347,39698,38835,39903,39953,47000,46250,47917,55827
72127,30000,33422,34397,37961,40893,42443,39777,42500,54333
72128,41979,40583,36667,34833,38125,33333,43942,48125,49833
72129,40307,34301,32454,33750,30000,33375,34000,37446,33929
72130,39375,42699,46211,53250,57188,46181,35565,36154,37337
72131,36147,39000,38317,41361,44735,50673,56719,54219,56250
72132,56420,52852,50517,53750,48712,49850,51587,53787,54668
72134,55313,80787,58500,46500,46058,47188,49000,26964,55625
72135,61195,59750,53152,58706,58563,66292,67625,79167,70893
72136,52925,45844,47024,39032,36995,39167,43631,53333,53125
72137,42802,42972,43625,41848,44135,42381,60197,43929,43068
72139,23750,21667,26429,27250,30625,34063,29375,21500,20682
72140,28125,29531,34821,29432,38542,45625,47083,55938,56406
72141,25662,31458,29432,29750,31118,32798,30319,31266,32500
72142,63778,56477,54716,52870,42135,41858,51466,55333,54522
72143,44853,46600,44949,46897,45269,43758,45246,45251,44606
72149,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
72150,52775,53632,53033,50366,50091,51172,50984,52604,56136
72152,45481,23550,39750,37000,36364,38750,36250,18913,19566
72153,44375,41962,43033,26655,24937,26229,26305,28913,41140
72156,16667,20577,24792,27045,28750,36000,29583,-666666666,-666666666
72157,23125,30750,32232,45521,37361,46944,31750,49167,49740
72160,40921,39886,39514,39020,35970,36179,39021,39839,47063
72165,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
72166,36989,36607,50481,42708,,-666666666,-666666666,24034,-666666666
72167,34231,43155,43574,46875,56875,60284,46917,38398,48185
72168,36150,37965,36635,25625,28523,-666666666,19464,18167,-666666666
72169,23333,38472,36875,26250,35625,37500,38125,40536,27188
72170,46528,42083,41250,48500,35417,28125,45909,39375,34375
72173,55216,56346,64144,65719,63278,62260,57986,58617,57019
72175,24722,25833,20750,21667,22500,18214,24688,32000,32500
72176,45591,47933,47471,43634,44146,47170,50647,51364,57271
72179,22500,18672,19904,26771,25833,30625,35799,39410,40223
72181,50729,51528,52875,17000,,-666666666,-666666666,-666666666,-666666666
72201,37000,48542,48947,65759,67441,68578,69118,59286,61310
72202,27848,29289,29509,31916,31498,35019,37113,38827,40913
72204,31250,30984,30451,31011,30640,31824,33110,35942,37891
72205,46193,49446,47179,50281,50212,49235,46367,48963,49690
72206,37627,36221,35104,35419,34502,34038,35524,37461,37310
72207,62032,63848,65052,64563,64129,63930,70862,74892,77636
72209,31871,30014,29601,29505,28943,32538,34363,35539,37216
72210,48809,51449,52269,54551,53066,53174,56482,57316,54989
72211,60251,66559,63415,61670,63772,62167,62257,61819,64168
72212,89786,88533,92546,90742,95276,99205,100750,96591,103255
72223,80394,76704,78378,86046,90266,89761,96372,98199,96692
72227,57888,59839,61021,60557,61182,63312,62351,70000,73500
72301,29066,29887,30131,29897,30768,30782,30182,31740,33159
72311,28625,29688,30357,19375,,15208,21250,24000,24545
72315,34782,34968,37044,36928,36863,37920,39806,39379,41674
72320,13750,12813,6250,16932,21875,29167,38250,38500,-666666666
72321,96250,71875,57500,65000,53250,55000,51406,52750,53438
72322,31367,33534,33716,33607,33075,30962,21406,20588,20833
72324,36437,38073,36034,35417,37713,40272,38397,46357,50386
72325,95833,98750,45000,34750,35938,-666666666,36125,39750,39306
72326,29688,29397,26307,28688,29565,30893,33485,37477,41771
72327,38750,37500,40000,39228,38581,31429,34489,35250,35875
72328,55000,41667,-666666666,27109,-666666666,-666666666,-666666666,-666666666,-666666666
72329,-666666666,60000,51429,56429,56458,71563,75250,-666666666,-666666666
72330,28214,36667,30313,30268,36250,43235,35227,42000,42431
72331,30195,29602,28750,29716,28375,31500,31203,34195,35559
72332,42778,11250,9732,9792,,-666666666,-666666666,13636,15179
72333,30197,32798,28056,19432,27159,21094,17297,20313,28438
72335,26544,31082,31593,33169,34015,37994,34713,36336,35147
72338,74018,75885,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
72339,32917,32000,27321,26932,26591,23281,18482,-666666666,-666666666
72340,45750,45398,-666666666,45298,30795,-666666666,-666666666,-666666666,-666666666
72341,36648,37330,39018,34063,31875,47885,27014,32292,35500
72342,27296,24286,25014,24603,22963,22992,24224,25985,24659
72346,23224,32857,36118,30391,33750,31513,25139,22788,24063
72347,41071,45000,31471,26116,30815,26333,31083,42404,41406
72348,27917,28272,28292,30786,26667,27813,31335,31898,34327
72350,38750,39145,43000,36103,33929,28188,28281,26417,30150
72351,38182,38295,37639,40461,33750,40000,28393,31429,30357
72353,53500,55000,37500,22045,49196,-666666666,-666666666,-666666666,-666666666
72354,30758,29861,25066,26583,28971,27009,35221,40353,36942
72355,35030,38448,37635,39848,29524,35000,38917,45254,50208
72358,25400,24676,25139,25270,26250,24926,26902,25167,23224
72359,18667,17321,14537,14432,15227,16645,15764,23365,33478
72360,24487,25568,21346,25361,27841,24128,25647,22214,23692
72364,55510,57671,58432,59209,57866,60313,65969,64228,64516
72365,31696,32703,31705,27500,24847,26218,26732,23673,24947
72366,28824,27261,29050,31576,30702,30020,28375,33276,32932
72367,22083,25469,26458,23056,22500,23804,24464,24583,-666666666
72368,33125,28900,41375,45714,34479,38977,39550,46833,46910
72370,32450,33780,35230,30356,30354,26771,28893,30180,31190
72372,28456,38693,41912,39688,41055,40160,41037,40250,39643
72373,24375,21458,23580,19541,19655,20104,21622,20565,23601
72374,27428,27386,29083,34186,40170,43854,43750,-666666666,-666666666
72376,46049,53800,57786,49740,48348,50800,46165,48636,45913
72377,-666666666,19265,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
72379,18512,18542,19375,19583,30313,40859,-666666666,-666666666,-666666666
72383,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
72384,25833,24375,23679,22540,24034,23047,27583,22734,25278
72386,33537,33716,34286,32075,35833,45385,39079,41842,51276
72389,17014,19107,20500,20962,21691,31000,31250,78929,43929
72390,25826,23998,23224,24792,24675,22648,24002,25625,25188
72392,28529,29167,25694,22115,30000,36000,36607,37857,36917
72394,25668,25893,29375,28589,28824,30972,30804,29444,32550
72395,50227,47750,46625,41429,48796,49071,50924,53375,61429
72396,42303,42598,39963,39787,40216,41232,43941,46207,49677
72401,34072,34157,34819,35249,36620,39651,41030,40122,42218
72404,58971,61413,57950,56794,55451,55060,54976,55597,61592
72410,17847,18929,14972,19375,24453,23942,25074,30875,33594
72411,37629,36496,36793,36833,36395,37106,39776,38980,40121
72412,31429,33065,33409,37500,34700,35795,33125,35750,-666666666
72413,22045,25139,24583,35250,41250,43516,55625,46364,39464
72414,55500,57780,46250,43750,54286,57500,60000,51250,-666666666
72415,40982,36583,35321,37429,35583,32656,34500,42583,42500
72416,41190,44598,45417,45437,48777,49634,49341,52166,53080
72417,52200,44487,40603,43179,41696,41806,46833,45346,46476
72419,28529,33333,31971,31316,25855,38375,41131,41667,43625
72421,28750,28693,32083,37212,36979,35556,35781,34833,25909
72422,25886,27773,26870,27097,27995,27723,27776,29743,37550
72424,17917,19167,31875,33750,40625,40625,39375,-666666666,-666666666
72425,31944,24063,23864,30114,,54018,53021,55156,38750
72426,29333,35000,41250,41250,35625,43750,48250,48000,51429
72427,26667,29844,33882,36607,36632,35455,35040,-666666666,20000
72428,20625,16667,36667,39167,82727,68750,75625,76875,60000
72429,38571,39044,38750,34519,35313,42188,41771,41875,47500
72430,30227,41667,41042,44474,48333,38750,40357,32500,31210
72431,26000,33929,27813,28125,37656,34861,35833,30096,31786
72432,25865,26406,30052,35728,37603,38014,41133,41024,44231
72433,31915,32717,32411,28977,29464,27895,30417,31486,34345
72434,31660,31111,30625,37000,40060,43906,46154,43603,33750
72435,36111,42500,43636,39531,37917,45966,33750,42250,42344
72436,32218,40990,36250,35278,53306,53526,42031,48790,51983
72437,37704,36827,34632,36654,35061,37576,42609,45778,47222
72438,34300,36667,38728,33904,35063,33021,35152,35684,35136
72440,24038,48750,49531,23250,24821,30313,39688,46750,65750
72441,25938,36875,40313,35313,32500,-666666666,-666666666,-666666666,2499
72442,35726,40194,36691,33968,34175,36821,39659,41716,53011
72443,39091,40769,51280,46429,43073,41929,43971,42183,46382
72444,34483,33958,32986,35405,30000,32946,35338,37283,35302
72445,12031,11500,13750,15893,30313,32813,29375,35208,50833
72447,44688,43563,51159,54188,58472,53167,50893,43958,41324
72449,21680,22000,22019,21929,21734,25000,28250,26964,33750
72450,39518,38704,37884,39444,41172,42627,45252,47074,46553
72453,31607,28438,26500,30179,45156,36500,41250,41389,40250
